productCode,image,name,category,description,price
793760AABXM1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1710319538/793760_AABXM_1000_001_100_0000_Light.jpg,Belt with rectangular buckle,MENS BELTS,"Versatile and essential pieces continue to enrich the Gucci Pre-Fall 2024 collection. Presented in black leather, this belt features a rectangular silver-toned buckle with a Gucci engraved belt loop, for a subtle logo feel.",530.0
793666ZAPFU4440,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1715651133/793666_ZAPFU_4440_001_100_0000_Light.jpg,Wool coat,MENS RTW,"Creative Director Sabato De Sarno reinvents the essential men's wardrobe for the Fall Winter 2024 collection, with wearabilty and fit becoming key statements. Drawing from different English subcultures, coats in refined wool are a staple piece with unexpected and exaggerated silhouettes. This dark blue style features a contrasting white lining.",3800.0
793664ZAQ7F1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717690731/793664_ZAQ7F_1000_001_100_0000_Light.jpg,Nylon hooded jacket with embroidery,MENS RTW,"Creative Director Sabato De Sarno reinvents the essential men's wardrobe for the Fall Winter 2024 collection, with wearabilty and fit becoming key statements. Black and white pieces appeared across the runway, heralding the new Gucci aesthetic. This casual nylon twill jacket is elevated with a Gucci embroidery.",3400.0
793550Z8BU41000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1715184926/793550_Z8BU4_1000_001_100_0000_Light.jpg,Nylon twill bomber jacket,MENS RTW,"Creative Director Sabato De Sarno reinvents the essential men's wardrobe for the Fall Winter 2024 collection, with wearabilty and fit becoming key statements. Black and white pieces appeared across the runway, heralding the new Gucci aesthetic. This casual nylon twill bomber jacket features multiple pockets and is elevated with a Gucci embroidery.",3500.0
793549Z8BU32206,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714754703/793549_Z8BU3_2206_001_100_0000_Light.jpg,Technical cotton jacket,MENS RTW,"Creative Director Sabato De Sarno reinvents the essential men's wardrobe for the Fall Winter 2024 collection, with wearabilty and fit becoming key statements. Jackets take on a more sartorial appeal in a confident new color palette, here this style appears in a dark brown technical cotton complete with a Gucci print on the collar.",3900.0
793332XDCYY4100,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1715651126/793332_XDCYY_4100_001_100_0000_Light.jpg,Cropped denim pant,MENS RTW,"Creative Director Sabato De Sarno reinvents the essential men's wardrobe for the Fall Winter 2024 collection, with wearabilty and fit becoming key statements. Classic denim pants combine romanticism with a soft punk aesthetic. The Gucci Rosso Ancora naplak label completes the cropped style.",1300.0
792759XKEAH9060,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1715651119/792759_XKEAH_9060_001_100_0000_Light.jpg,Rib silk long sleeved top,MENS RTW,"Creative Director Sabato De Sarno reinvents the essential men's wardrobe for the Fall Winter 2024 collection, with wearabilty and fit becoming key statements. Knitwear pieces are updated with modern silhouettes in luxurious fabrics. Here a Gucci intarsia and Web stripe enriches this extra fine rib silk top.",2100.0
7924844E0091469,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714408343/792484_4E009_1469_001_100_0000_Light.jpg,Horsebit striped silk jacquard tie,MENS SILK ACC,Emblematic codes of the House and refined patterns are reinterpreted in contemporary ways for the Pre-Fall collection. This tie is made from a Horsebit striped silk jacquard and features a Gucci bee label on the reverse.,240.0
7924844E0094279,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714408346/792484_4E009_4279_001_100_0000_Light.jpg,Horsebit striped silk jacquard tie,MENS SILK ACC,Emblematic codes of the House and refined patterns are reinterpreted in contemporary ways for the Pre-Fall collection. This tie is made from a Horsebit striped silk jacquard and features a Gucci bee label on the reverse.,240.0
7924824E0099163,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711729925/792482_4E009_9163_001_100_0000_Light.jpg,Horsebit silk jacquard tie,MENS SILK ACC,"Signature motifs and patterns are the defining details across the silk accessory pieces for the Pre-Fall 2024 collection. The House logo and miniature versions of the historic Horsebit decorate a selection of ties and neck bows. Here, this tie appears in off white and grey Horsebit silk jacquard.",240.0
7924824E0094168,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711729922/792482_4E009_4168_001_100_0000_Light.jpg,Horsebit silk jacquard tie,MENS SILK ACC,"Signature motifs and patterns are the defining details across the silk accessory pieces for the Pre-Fall 2024 collection. The House logo and miniature versions of the historic Horsebit decorate a selection of ties and neck bows. Here, this tie appears in blue Horsebit silk jacquard.",240.0
7924824E0091061,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711729917/792482_4E009_1061_001_100_0000_Light.jpg,Horsebit silk jacquard tie,MENS SILK ACC,"Signature motifs and patterns are the defining details across the silk accessory pieces for the Pre-Fall 2024 collection. The House logo and miniature versions of the historic Horsebit decorate a selection of ties and neck bows. Here, this tie appears in black and grey Horsebit silk jacquard.",240.0
7924664E0096175,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711729914/792466_4E009_6175_001_100_0000_Light.jpg,Gucci silk jacquard tie,MENS SILK ACC,"Signature motifs and patterns are the defining details across the silk accessory pieces for the Pre-Fall 2024 collection. The House logo and miniature versions of the historic Horsebit decorate a selection of ties and neck bows. Here, this tie appears in bordeaux and yellow Gucci logo silk jacquard.",240.0
7924664E0094274,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711729909/792466_4E009_4274_001_100_0000_Light.jpg,Gucci silk jacquard tie,MENS SILK ACC,"Signature motifs and patterns are the defining details across the silk accessory pieces for the Pre-Fall 2024 collection. The House logo and miniature versions of the historic Horsebit decorate a selection of ties and neck bows. Here, this tie appears in blue and red Gucci logo silk jacquard.",240.0
7924664E0094375,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711729911/792466_4E009_4375_001_100_0000_Light.jpg,Gucci silk jacquard tie,MENS SILK ACC,"Signature motifs and patterns are the defining details across the silk accessory pieces for the Pre-Fall 2024 collection. The House logo and miniature versions of the historic Horsebit decorate a selection of ties and neck bows. Here, this tie appears in light blue and yellow Gucci logo silk jacquard.",240.0
7924644E0094168,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714408337/792464_4E009_4168_001_100_0000_Light.jpg,Gucci logo silk jacquard tie,MENS SILK ACC,Emblematic codes of the House and refined patterns are reinterpreted in contemporary ways for the Pre-Fall collection. This tie is made from a Gucci logo silk jacquard and features a Gucci bee label on the reverse.,240.0
7924644E0094963,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714408339/792464_4E009_4963_001_100_0000_Light.jpg,Gucci logo silk jacquard tie,MENS SILK ACC,Emblematic codes of the House and refined patterns are reinterpreted in contemporary ways for the Pre-Fall collection. This tie is made from a Gucci logo silk jacquard and features a Gucci bee label on the reverse.,240.0
792356ZAQAL4440,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1715651110/792356_ZAQAL_4440_001_100_0000_Light.jpg,Wool acetate zip jacket with embroidery,MENS RTW,"Creative Director Sabato De Sarno reinvents the essential men's wardrobe for the Fall Winter 2024 collection, with wearabilty and fit becoming key statements. Jackets take on a more sartorial appeal in a confident new color palette, here the zip style appears in a dark blue wool blend complete with Gucci embroidery.",3980.0
792325ZARR86320,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717690726/792325_ZARR8_6320_001_100_0000_Light.jpg,Wool jacket with GG Shadow,MENS RTW,"Creative Director Sabato De Sarno reinvents the essential men's wardrobe for the Fall Winter 2024 collection, with wearabilty and fit becoming key statements. Fitted and lightweight wool jackets feature embellished creases, resulting in a sophisticated variation of a casual style with a contrasting intarsia on the lapel. The GG monogram recalls the House heritage.",3980.0
792265AABY01000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1710180074/792265_AABY0_1000_001_100_0000_Light.jpg,Jumbo GG medium tote bag,MENS BAGS,"The jumbo GG continues to enrich the latest collections with a maxi version of the House logo. For Pre-Fall, the well-known motif in black speaks to everyday wear. Here it defines this tote bag with both a top handle and detachable shoulder strap.",3500.0
792264AABY01000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708966025/792264_AABY0_1000_001_091_0000_Light.jpg,Jumbo GG briefcase,MENS BAGS,"The jumbo GG continues to enrich the latest collections with a maxi version of the House logo. For Pre-Fall, the well-known motif in black speaks to everyday wear. Here it defines this briefcase with an inside laptop compartment and zip pocket.",2850.0
79211792TCF1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707492633/792117_92TCF_1000_001_075_0000_Light.jpg,GG medium document case with Interlocking G,MENS BAGS,"GG Supreme has been reimagined countless times, appearing in the House's collections since the 1960s. The emblematic Supreme canvas continues to enrich signature leather goods pieces in new dimensions, such as this versatile document case completed by a tonal leather trim and oval leather Interlocking G tag.",980.0
792116FACJT1244,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1710180057/792116_FACJT_1244_001_095_0000_Light.jpg,Ophidia medium GG briefcase,MENS BAGS,"A selection of bags, including mini cross-body bags, briefcases and totes have been reshaped with functional details. Featuring a light construction in a neutral color palette, the GG motif defines each style as an integral design element. As part of the Ophidia line, this dark grey and black GG Supreme canvas briefcase is enriched with the Double G motif.",2300.0
792116FACJT8441,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1710180063/792116_FACJT_8441_001_095_0000_Light.jpg,Ophidia medium GG briefcase,MENS BAGS,"A selection of bags, including mini cross-body bags, briefcases and totes have been reshaped with functional details. Featuring a light construction in a neutral color palette, the GG motif defines each style as an integral design element. As part of the Ophidia line, this tonal blue GG Supreme canvas briefcase is enriched with the Double G motif.",2300.0
792104FADJJ1241,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1713805305/792104_FADJJ_1241_001_100_0000_Light.jpg,Ophidia large GG backpack,MENS BAGS,"The Ophidia selection of men's bags, including mini cross-body bags, briefcases and totes has been reshaped with functional details. Featuring a GG Supreme canvas construction in timeless color palettes, the Double G motif defines each style as an integral design element. Here it appears atop a grey and black backpack.",2450.0
792104FADJJ8452,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1713805312/792104_FADJJ_8452_001_100_0000_Light.jpg,Ophidia large GG backpack,MENS BAGS,"The Ophidia selection of men's bags, including mini cross-body bags, briefcases and totes has been reshaped with functional details. Featuring a GG Supreme canvas construction in timeless color palettes, the Double G motif defines each style as an integral design element. Here it appears atop a tonal blue backpack.",2450.0
791771ZAQ0R9669,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1710180953/791771_ZAQ0R_9669_001_100_0000_Light.jpg,GG cotton shirt with Web,MENS RTW,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. The Pre-Fall selections spotlight essential silhouettes with emblematic details from daywear to eveningwear. This straight-cut shirt is presented in white cotton and defined by a central 'Gucci 1921' Web print.",1250.0
